Conversation ID,Entry ID,Actor,Original Text,Translated Text [es],Original Menu,Translated Menu [es],Description
82,79,Player,,,I'm ready.,Listo.,
82,80,Player,,,Not yet.,Todavía no.,
82,81,Carla,Okay. Good luck!,Vale. ¡Buena suerte!,,,
82,82,Player,,,You too.,Igualmente.,
82,83,Carla,Sorry. Can you tell me the choices again?<kgwait> All this new food makes it so hard to make a decision!,Perdón. ¿Puedes decirme otra vez las opciones?<kgwait> ¡Con tanta comida nueva es difícil decidir!,,,
82,84,Applegate_Lunch,Yeah sure.<kgwait> Not like I have anything better to do.,"Sí, claro.<kgwait> No es como si tuviera algo mejor que hacer.",,,
82,85,Applegate_Lunch,,,,,
82,86,Player,,,Two systems?,¿Dos sistemas?,
82,87,Carla,"Yeah! From what I can tell, there's a system that links the cafeteria, classroom, and bathroom. The other connects the library, nurse's office, and janitor's closet.","¡Sí! Por lo que veo, hay un sistema que conecta la cafetería, el salón y el baño. El otro conecta la biblioteca, la enfermería y el armario del conserje.",,,
82,88,Carla,Dude! What the heck?!,¡Amigo! ¿¡Qué rayos!?,,,
82,89,Player,,,"Oh hi, Carla.","Oh, hola, Carla.",
82,90,Carla,Don't give me that!<kgwait> You left me up there in that smelly vent! What gives?!,¡No me vengas con eso!<kgwait> ¡Me dejaste ahí arriba en esa rejilla apestosa! ¿¡Qué te pasa!?,,,
82,91,Player,,,I did my best.,Hice lo que pude.,
82,92,Carla,Your 'best' is laughable. Gimme back my screwdriver.<kgwait> Get lost.,"Tu ""mejor"" da risa. Devuélveme mi destornillador.<kgwait> Lárgate.",,,
82,93,Player,,,Fine.,Está bien.,
82,94,Carla,Oh no you don't.<kgwait> You already left me in a smelly vent all morning.<kgwait> I'm done with you.,Ni lo sueñes.<kgwait> Ya me dejaste toda la mañana en una rejilla apestosa.<kgwait> Ya terminé contigo.,,,
82,95,Player,,,"Whatever, Carla.","Como quieras, Carla.",
82,96,Player,,,I need help with Stevie.,Necesito ayuda con Stevie.,
82,97,Carla,Uh-huh.<kgwait> What's in it for me?,Ajá.<kgwait> ¿Qué gano yo?,,,
82,98,Player,,,What do you want?,¿Qué quieres?,
82,99,Carla,I saw the teacher give you a library card after that little show this morning. We can start with that.,Vi que la maestra te dio una tarjeta de la biblioteca después de ese showcito esta mañana. Podemos empezar por ahí.,,,
82,100,Player,,,Cool. Deal.,Genial. Hecho.,
82,101,Carla,"Woah, woah, woah. That's not all.","Guau, guau, guau. Eso no es todo.",,,
82,102,Player,,,What else?,¿Qué más?,
82,103,Carla,I saw that she also gave you a hall pass. I want that too.,Vi que también te dio un pase para el pasillo. Quiero eso también.,,,
82,104,Player,,,I don't have it anymore.,Ya no lo tengo.,
82,105,Carla,Then you better go find it.<kgwait> The card and the pass for me getting rid of Stevie.,Entonces será mejor que lo encuentres.<kgwait> La tarjeta y el pase si quieres que me deshaga de Stevie.,,,
82,106,Player,,,I'll be back.,Ya vuelvo.,
82,107,Carla,So where are we on that pass?,¿Y qué onda con el pase?,,,
82,108,Player,,,Still working on it.,Sigo trabajando en eso.,
82,109,Player,,,Got it.,Listo.,
82,110,Carla,Excellent.<kgwait> A deal's a deal.,Excelente.<kgwait> Un trato es un trato.,,,
82,111,Player,,,Great.,Genial.,
82,112,Carla,"Hey, Stevie!<kgwait> You know the drill.","¡Oye, Stevie!<kgwait> Ya sabes cómo es esto.",,,
82,113,Stevie,"Please not today, Carla.","Por favor, hoy no, Carla.",,,
82,114,Carla,"Yeah, unfortunately for you, it's definitley today.","Sí, lamentablemente para ti, definitivamente es hoy.",,,
82,115,Stevie,I'm not moving! I'm also not chasing you!<kgwait> I just have to block this do-,¡No me muevo! ¡Tampoco te voy a perseguir!<kgwait> Solo tengo que bloquear esta pue—,,,
82,116,Carla,,,,,
82,117,Stevie,<size=100>AAAAAHHHH!!!</size>,<size=100>¡¡¡AAAAAHHHH!!!</size>,,,
82,118,Stevie,Bring that back!<kgwait> I need it to monitor the halls!,¡Devuélveme eso!<kgwait> ¡Lo necesito para vigilar los pasillos!,,,
82,120,Carla,There.<kgwait> I don't think he will-<kgwait> I don't think he CAN bother you anymore.,Listo.<kgwait> No creo que él—<kgwait> No creo que PUEDA molestarte más.,,,
82,121,Player,,,Uh thanks.,"Eh, gracias.",
82,122,Carla,"Yeah, I don't feel super great about that.<kgwait> Here's his crutch in case you wanted to do something with that.","Sí, no me siento muy bien por eso.<kgwait> Aquí tienes su muleta por si quieres hacer algo con ella.",,,
82,123,Player,,,Maybe I will.,Tal vez lo haga.,
82,124,Carla,Pleasure doing business with you.,Un placer hacer negocios contigo.,,,
82,125,Player,,,It always is Carla.,"Siempre lo es, Carla.",
82,126,Player,,,Not much.,No mucho.,
82,127,Player,,,No way.,Ni loco.,
82,128,Carla,Okay. Good luck finding another way around him.,Bueno. Suerte encontrando otra forma de rodearlo.,,,
82,129,Player,,,Thanks.,Gracias.,
82,130,Carla,C'mon Stevie!<kgwait> No one is even here! Let me through!,"¡Vamos, Stevie!<kgwait> ¡Ni siquiera hay nadie aquí! ¡Déjame pasar!",,,
82,131,Stevie,No!<kgwait> I don't care if they dismissed school early! I'm still on the clock and I was told to monitor this door so that's what I'm gonna do!,"¡No!<kgwait> ¡No me importa si dejaron salir a todos temprano! ¡Sigo en horario y me dijeron que vigile esta puerta, así que eso haré!",,,
82,132,Carla,You're ridiculous.,Eres ridículo.,,,
82,133,Stevie,And you're needlessly difficult! Now back it up!,¡Y tú eres difícil sin motivo! ¡Ahora retrocede!,,,
82,134,Carla,I'm not moving until you do.,No me muevo hasta que tú lo hagas.,,,
82,135,Stevie,Fine! Be that way! We'll just stand here all day then!,¡Está bien! ¡Como quieras! ¡Entonces nos quedamos aquí todo el día!,,,
82,136,Carla,,,,,
82,137,Monty,"Why'd you have to go and do that, Carla?!<kgwait> We were supposed to have support group for our janitor trauma! Not our hostile classmate trauma!","¡¿Por qué tuviste que hacer eso, Carla?!<kgwait> ¡Se suponía que íbamos a tener grupo de apoyo por nuestro trauma con el conserje! ¡No por trauma con compañeros hostiles!",,,
82,138,Carla,"What's up, kid?","¿Qué pasa, peque?",,,
82,139,Carla,Oh! You're back!<kgwait> I was expecting that to take longer. Did you get both vents open?,¡Oh! ¡Volviste!<kgwait> Pensé que eso iba a tardar más. ¿Abriste las dos rejillas?,,,
82,140,Player,,,I did not.,No lo hice.,
82,141,Carla,I see... <kgwait>so what do you think happens now?,Ya veo... <kgwait>¿y qué crees que pasa ahora?,,,
82,142,Player,,,I go have lunch?,¿Voy a almorzar?,
82,143,Carla,Yeah. I guess so. Gimme back my screwdriver. We're through.,Sí. Supongo que sí. Devuélveme mi destornillador. Terminamos.,,,
82,144,Player,,,Aw man.,"Ay, no.",
82,145,Carla,"Can't trust anyone around here. Want something done, gotta do it myself.","No se puede confiar en nadie aquí. Si quieres que algo salga bien, tienes que hacerlo tú mismo.",,,
82,146,Player,,,(Let her grumble to herself.),(Deja que refunfuñe sola.),
82,147,Carla,Dude!<kgwait> What was that?!,¡Bro!<kgwait> ¿¡Qué fue eso!?,,,
82,148,Player,,,What was what?,¿Qué fue qué?,
82,149,Carla,You didn't even try to sneak out!,¡Ni siquiera intentaste escabullirte!,,,
82,150,Player,,,"Oh, that.","Ah, eso.",
82,151,Carla,Yeah.<kgwait> That.<kgwait> Gimme my screwdriver. We're done.,Sí.<kgwait> Eso.<kgwait> Dame mi destornillador. Terminamos.,,,
82,152,Carla,I hope you got your stuff taken care of. I'm not talking to that ridiculous woman again.,Espero que hayas arreglado tus cosas. No voy a hablar con esa mujer ridícula otra vez.,,,
82,153,Player,,,I wouldn't either.,Yo tampoco lo haría.,
83,0,Player,,,,,
83,1,Carla,,,,,
83,2,Carla,"Jeez, I must be losing my touch.<kgwait> Can't believe I got caught.","Vaya, debo estar perdiendo mi toque.<kgwait> No puedo creer que me atraparon.",,,
83,3,Player,,,What are you in for?,¿Y tú por qué estás aquí?,
83,4,Player,,,(Ignore her.),(Ignórala.),
83,5,Carla,I got caught trying to break into one of those air vents. Stupid Regis caught me.,Me atraparon intentando meterme en uno de esos conductos de aire. El tonto de Regis me pilló.,,,
83,6,Player,,,Brutal.,Brutal.,
83,11,Player,,,Seems easy enough.,Parece bastante fácil.,
83,12,Carla,"Once you're out, you need to find someone named Mr. Scippio. I heard a rumor that he was supposed to take over as janitor before we moved here today.","Cuando salgas, tienes que buscar a alguien llamado Sr. Scippio. Escuché un rumor de que él iba a ser el conserje antes de que nos mudáramos aquí hoy.",,,
83,13,Player,,,Got it.,Entendido.,
83,14,Carla,I'll cover for you while you're gone. Get going!,Te cubro mientras te vas. ¡Apúrate!,,,
83,15,Player,,,(Get going.),(Vete.),
83,16,Carla,Why are you still here? Clock is ticking!,¿Por qué sigues aquí? ¡El tiempo corre!,,,
83,17,Player,,,Stevie and Monty are having group therapy.,Stevie y Monty están en terapia de grupo.,
83,18,Carla,What?!<kgwait> Oy!<kgwait> Nerds!,¡¿Qué?!<kgwait> ¡Oy!<kgwait> ¡Nerds!,,,
83,19,Stevie,"Not now, Carla! Monty has the Talking Teddy.","¡Ahora no, Carla! Monty tiene el Osito Parlante.",,,
83,20,Monty,Yeah!<kgwait> Now where was I?<kgwait> Oh yeah... <kgwait>and then he hit me with his mop.,"¡Sí!<kgwait> ¿Dónde estaba?<kgwait> Ah, sí... <kgwait>y luego me pegó con su trapeador.",,,
83,21,Stevie,I hear and accept you. The mop doesn't change who you are on the inside... <kgwait>but it does radically change who you are on the outside.,Te escucho y te acepto. El trapeador no cambia quién eres por dentro... <kgwait>pero sí cambia radicalmente quién eres por fuera.,,,
83,22,Carla,"Okay, that's enough!<kgwait> Now it's my turn to talk!<kgwait> Gimme that bear!",¡Ya basta!<kgwait> ¡Ahora es mi turno de hablar!<kgwait> ¡Dame ese oso!,,,
83,23,Carla,,,,,
83,24,Monty,"Carla, no! I was about to have a breakthrough! Bring that back!","¡Carla, no! ¡Estaba a punto de tener una revelación! ¡Devuélvelo!",,,
83,25,Stevie,You don't understand! Mop beatings can happen to anyone! It's a major problem!,¡No entiendes! ¡Cualquiera puede recibir palizas de trapeador! ¡Es un problema grave!,,,
83,26,Stevie,,,,,
83,27,Player,,,Oh yeah.,"Ah, cierto.",
83,28,Monty,"Give it back, Carla!","¡Devuélvelo, Carla!",,,
83,29,Carla,You'll have to take it from me!,¡Tendrás que quitármelo!,,,
83,30,Monty,My arms don't work!,¡Mis brazos no funcionan!,,,
83,31,Player,,,(Let them sort this out.),(Deja que lo resuelvan.),
83,32,Carla,Fine!<kgwait> Take the stupid bear.<kgwait> I hope you both get impaled by that stupid mop you keep whining about.,¡Está bien!<kgwait> Toma el estúpido oso.<kgwait> Ojalá los dos terminen atravesados por ese estúpido trapeador del que no paran de quejarse.,,,
83,33,Stevie,Let's not say things we can't take back. Mop trauma is the leading cause of-,No digamos cosas de las que nos vamos a arrepentir. El trauma por trapeador es la principal causa de—,,,
83,34,Carla,"Shut it, Stevie. I liked you better when you were just an annoying hall monitor.","Cállate, Stevie. Me caías mejor cuando solo eras un molesto vigilante de pasillos.",,,
83,35,Stevie,"Okay.<kgwait> We're gonna get back to group now. <kgwait>C'mon, Monty.","Vale.<kgwait> Vamos a volver al grupo ahora.<kgwait> Vamos, Monty.",,,
83,36,Monty,Could you pick up the bear for me? My arms...,¿Puedes recoger el oso por mí? Mis brazos...,,,
83,37,Stevie,"Sure, buddy.","Claro, amigo.",,,
83,38,Stevie,,,,,
83,39,Carla,Why are you still here?,¿Por qué sigues aquí?,,,
83,40,Player,,,Should I not be?,¿No debería estarlo?,
83,41,Carla,Duh!<kgwait> You should have left while I had them distracted! Were you waiting for a handwritten invitation!?,¡Obvio!<kgwait> ¡Debiste irte mientras los tenía distraídos! ¿Esperabas una invitación escrita a mano?,,,
83,42,Player,,,An invitation would have been nice.,Una invitación habría estado bien.,
83,43,Carla,*Sigh*<kgwait> Nevermind. Gimme back my screwdriver.<kgwait> We're done here.,*Suspiro*<kgwait> Olvídalo. Devuélveme mi destornillador.<kgwait> Aquí terminamos.,,,
83,44,Player,,,Aw man.,"Ay, hombre.",
83,45,Carla,Good work on that cafeteria vent. Please tell me you got to the one in the nurse's office.,Buen trabajo con ese conducto de la cafetería. Por favor dime que también llegaste al de la enfermería.,,,
83,46,Player,,,Easy peasy.,Pan comido.,
83,47,Player,,,About that...,Sobre eso...,
83,48,Carla,Well I'll be danged!<kgwait> You're as sneaky as I am!,¡No me lo creo!<kgwait> ¡Eres tan sigiloso como yo!,,,
83,49,Player,,,Aw shucks.,"Ay, qué cosas.",
83,50,Carla,"Yeah, yeah. Don't let it go to your head.<kgwait> The next vent is right over there.","Sí, sí. No dejes que se te suba a la cabeza.<kgwait> El siguiente conducto está justo ahí.",,,
83,51,Player,,,Where can I find him?,¿Dónde puedo encontrarlo?,
83,52,Carla,"Apparently, he was a teacher here, but had some sort of nervous breakdown. I would check his classroom.","Aparentemente, era maestro aquí, pero tuvo una especie de crisis nerviosa. Yo revisaría su salón.",,,
83,53,Carla,*sigh*<kgwait> Figures. Nevermind. We had a good run.,*Suspiro*<kgwait> Ya me lo imaginaba. Olvídalo. Lo intentamos.,,,
83,54,Player,,,We can still try.,Todavía podemos intentarlo.,
83,55,Carla,"Yeah except there's only two ways out of this room. The vent and the door and since you can't leave through the vent, we're kinda screwed.","Sí, excepto que solo hay dos salidas de este cuarto. El conducto y la puerta, y como no puedes salir por el conducto, estamos bastante jodidos.",,,
83,56,Player,,,Oh.,Oh.,
83,57,Carla,Yeah. Gimme back my screwdriver. We're done here.,Sí. Devuélveme mi destornillador. Aquí terminamos.,,,
83,58,Player,,,Aw man.,"Ay, hombre.",
83,59,Player,,,Why him?,¿Por qué él?,
83,60,Carla,He was supposed to take over as janitor before we got transferred here.<kgwait> I'm willing to bet he has a key to the closet!,Se suponía que él iba a ser el conserje antes de que nos transfirieran aquí.<kgwait> ¡Apuesto a que tiene la llave del armario!,,,
83,61,Carla,Well you're back early. <kgwait>Did you actually manage to open the vent in the janitor's closet?,"Vaya, volviste temprano. <kgwait>¿De verdad lograste abrir la rejilla en el armario del conserje?",,,
83,62,Player,,,Nope.,Nope.,
83,63,Carla,"Yeah, I figured. Gimme back my screwdriver. We're done here.","Sí, me lo imaginé. Devuélveme mi destornillador. Terminamos aquí.",,,
83,64,Player,,,Aw man.,"Ay, no.",
83,65,Carla,Can't believe you came back early. Rookie move. Leave me alone.,No puedo creer que volvieras tan pronto. Error de novato. Déjame en paz.,,,
83,66,Player,,,(Leave her alone.),(Déjala en paz.),
83,67,Carla,I got caught crawling around on of those air vents. Stupid Regis caught me.,Me atraparon gateando por uno de esos conductos de aire. El tonto de Regis me pilló.,,,
83,68,Carla,Did you not hear me? We're done. Adios. Get lost.,¿No me escuchaste? Terminamos. Adiós. Piérdete.,,,
83,69,Player,,,(Get lost.),(Piérdete.),
83,70,Carla,So...<kgwait>I think you forgot something.,Entonces...<kgwait>creo que olvidaste algo.,,,
83,71,Player,,,What?,¿Qué?,
83,72,Carla,You didn't open the cafeteria vent.<kgwait> You just kinda walked out.,No abriste la rejilla de la cafetería.<kgwait> Solo saliste caminando.,,,
83,73,Player,,,Oh.,Oh.,
84,0,Player,,,,,
84,1,Lily,,,,,
84,2,Lily,But you don't understand!<kgwait> Kids are being captured and experimented on!<kgwait> We have to-,¡Pero no lo entiendes!<kgwait> ¡Están capturando y haciendo experimentos con niños!<kgwait> Tenemos que—,,,
84,3,Teacher,<wave>I don't have to do anything! I'm filled with dismay!<kgwait><br>Now go to study hall for skipping class all day!</wave>,<wave>¡No tengo que hacer nada! ¡Estoy lleno de pesar!<kgwait><br>¡Ahora ve a la sala de estudio por faltar a clase sin parar!</wave>,,,
84,4,Lily,I wasn't skipping for fun! I was-<kgwait> Did that just rhyme?<kgwait> Nevermind. Just please let me-,"¡No me salté la clase por diversión! Yo estaba—<kgwait> ¿Eso acaba de rimar?<kgwait> Olvídalo. Por favor, solo déjame—",,,
84,5,Teacher,"<wave>I won't let you do anything! Get inside now!<kgwait><br>If you don't listen, I'm gonna have a cow!</wave>","<wave>¡No te dejaré hacer nada! ¡Entra ya!<kgwait><br>¡Si no obedeces, me va a dar un ataque ya!</wave>",,,
84,6,Lily,*Ugh!*<kgwait> Fine!,*¡Ugh!*<kgwait> ¡Está bien!,,,
84,7,Lily,"Hi, Nugget. *Ahem*<kgwait> You can do this, Alice!<kgwait> Go save Kevin!","Hola, Nugget. *Ejem*<kgwait> ¡Tú puedes, Alice!<kgwait> ¡Ve a salvar a Kevin!",,,
84,8,Teacher,,,,,
84,9,Nugget,"Hello, pretty Lily.","Hola, linda Lily.",,,
84,12,Lily,Good work!<kgwait> You guys get to class so you don't get in trouble.<kgwait> See if you can get out and meet me in Scippio's classroom.,¡Buen trabajo!<kgwait> Vayan a clase para que no se metan en problemas.<kgwait> Intenten salir y encuéntrenme en el salón de Scippio.,,,
84,13,Nugget,Nugget eagerly awaits his reunion with the pretty Lily.,Nugget espera con ansias su reencuentro con la linda Lily.,,,
84,14,Lily,Right...<kgwait> Everyone knows the plan-,Cierto...<kgwait> Todos conocen el plan—,,,
84,15,Player,,,See ya.,Nos vemos.,
84,16,Nugget,Birdy says we have mere moments before he removes our intestines in a Promethean fashion.,Birdy dice que solo tenemos unos momentos antes de que nos saque los intestinos como Prometeo.,,,
84,17,Lily,Then let's get the heck out of here!<kgwait> I'll see you guys in a little while.,¡Entonces vámonos de aquí!<kgwait> Nos vemos en un rato.,,,
84,18,Lily,,,,,
84,19,Lily,Get that shovel for Nugget. We only have until the bell rings for him to dig this hole!,Consigue esa pala para Nugget. ¡Solo tenemos hasta que suene la campana para que cave ese hoyo!,,,
84,20,Player,,,I got it.,Ya la tengo.,
84,21,Lily,Good. Go give it to him so he can start working.,Bien. Dásela para que empiece a trabajar.,,,
84,22,Player,,,Oh yeah.,"Ah, sí.",
84,23,Player,,,Right. Right.,Cierto. Cierto.,
84,24,Lily,Give that shovel to Nugget so he can get working.,Dale esa pala a Nugget para que pueda empezar a trabajar.,,,
84,25,Player,,,I did.,Ya lo hice.,
84,26,Lily,"So now we need the nuggets.<kgwait> He said something about the bird taking you to them, whatever that means.","Ahora necesitamos los nuggets.<kgwait> Dijo algo sobre que el pájaro te lleva a ellos, sea lo que sea que signifique.",,,
84,27,Player,,,Oh yeah.,"Ah, sí.",
84,28,Player,,,Hmmm...,Hmmm...,
84,29,Lily,Nugget said something about the bird knowing about the nuggets.,Nugget dijo algo sobre que el pájaro sabe de los nuggets.,,,
84,30,Lily,"We'll meet you down there, kid!","¡Nos vemos allá abajo, niño!",,,
84,31,PlayerCharacter,,,,,
84,32,Player,,,He says there isn't enough time.,Dice que no hay suficiente tiempo.,
84,33,Lily,Wait... <kgwait>what took you so long to get the shovel?,Espera... <kgwait>¿por qué tardaste tanto en conseguir la pala?,,,
84,34,Player,,,Stuff.,Cosas.,
84,35,Lily,Darn it kid!<kgwait> We were already cutting it close! If Nugget can't dig that cave before the bell rings we can't save Kevin!,"¡Maldita sea, niño!<kgwait> ¡Ya íbamos justos de tiempo! ¡Si Nugget no puede cavar esa cueva antes de que suene la campana, no podemos salvar a Kevin!",,,
84,36,Player,,,What now?,¿Y ahora qué?,
84,37,Lily,Now... <kgwait>we try again tomorrow. We'll do it better.<kgwait> We'll do it right.,Ahora...<kgwait> lo intentamos de nuevo mañana. Lo haremos mejor.<kgwait> Lo haremos bien.,,,
84,38,Player,,,Fair enough.,Me parece justo.,
84,39,Lily,I guess I'll just wait here until after the bell rings. I don't trust anyone who rhymes with such enthusiasm.,Supongo que solo esperaré aquí hasta que suene la campana. No confío en nadie que rime con tanto entusiasmo.,,,
84,40,Player,,,Good call.,Buena decisión.,
84,41,Lily,Is everyone okay out here?<kgwait> I heard a lot of stuff. I thought for sure someone would be dog food by now.,¿Todos están bien aquí afuera?<kgwait> Escuché mucho ruido. Pensé que seguro alguien ya sería comida para perros.,,,
84,42,Nugget,"It has been handled, pretty Lily. Nugget and Nugget's goo-curing friend have saved the poor doggy, birdy, guppy, and bunnies.","Ha sido resuelto, linda Lily. Nugget y su amigo que cura el goo han salvado al perrito, pajarito, pececito y conejitos.",,,
84,43,Lily,Wow.<kgwait> That's great!<kgwait> Do you know anything about Kevin?,Vaya.<kgwait> ¡Eso es genial!<kgwait> ¿Sabes algo de Kevin?,,,
84,44,Nugget,Nugget hears Kevin beneath the school. The friendly alligator will take us to him.,Nugget oye a Kevin bajo la escuela. El amigable caimán nos llevará hasta él.,,,
84,45,Lily,Ummm... <kgwait>okay. Whatever that means.,Ummm...<kgwait> okay. Sea lo que sea que eso signifique.,,,
84,46,Nugget,Everybody follow Nugget to the friendly alligator!,¡Todos sigan a Nugget hasta el amigable caimán!,,,
84,47,Player,,,(Follow Nugget.),(Sigue a Nugget.),
86,0,Player,,,,,
86,1,Monty,,,,,
86,2,Monty,Stupid morning time. Can't run my business without my arms.,Maldita sea la mañana. No puedo manejar mi negocio sin mis brazos.,,,
86,3,Player,,,Got any cigarettes?,¿Tienes cigarrillos?,
86,4,Monty,"Normally I would, but I sold them all to the hall monitor yesterday.","Normalmente sí, pero se los vendí todos al vigilante del pasillo ayer.",,,
86,5,Player,,,Darn it.,Maldición.,
86,6,Player,,,(Let him brood.),(Que se quede pensando.),
86,7,Player,,,Can you tutor math?,¿Puedes ayudarme con matemáticas?,
86,8,Monty,Of course I can. I'm smarter than all you other kids combined.,Por supuesto que puedo. Soy más listo que todos ustedes juntos.,,,
86,9,Player,,,Cool. Thanks.,Genial. Gracias.,
86,10,Monty,"C'mon, kid. You know me better than that by now. It's gonna cost ya.","Vamos, niño. Ya me conoces mejor que eso. Te va a costar.",,,
86,11,Player,,,How much?,¿Cuánto?,
86,12,Monty,It'll cost you one... <kgwait>pill.,Te costará una... <kgwait>píldora.,,,
86,13,Player,,,A pill?,¿Una píldora?,
86,14,Monty,"Yeah! You get me a pill, I'll teach you math.",¡Sí! Consígueme una píldora y te enseño matemáticas.,,,
86,15,Player,,,I'll see what I can do.,Veré qué puedo hacer.,
86,16,Player,,,Here ya go.,Aquí tienes.,
86,17,Monty,Pleasure doing business with ya. So who am I tutoring?,Un placer hacer negocios contigo. ¿A quién tengo que enseñar?,,,
86,19,Monty,Got that pill yet?,¿Ya tienes esa píldora?,,,
86,20,Player,,,Not yet.,Todavía no.,
86,21,Player,,,Cindy's daughter.,La hija de Cindy.,
86,22,Player,,,A doll.,Una muñeca.,
86,23,Monty,"Well, here's hoping that apple fell really really really far from that tree.","Bueno, esperemos que esa manzana haya caído muuuy, muuuy, muuuy lejos de ese árbol.",,,
86,24,Player,,,I don't think it did.,No creo que lo haya hecho.,
86,25,Monty,Dolls can't do math.,Las muñecas no pueden hacer matemáticas.,,,
86,26,Player,,,Neither can Cindy.,Cindy tampoco.,
86,27,Monty,Ya know what?<kgwait> Here. Take this.,¿Sabes qué?<kgwait> Toma esto.,,,
86,28,Player,,,What is it?,¿Qué es?,
86,34,Monty,Are you as dumb as Cindy?<kgwait> It's a calculator! It'll do the math for you.,¿Eres tan tonto como Cindy?<kgwait> ¡Es una calculadora! Hará las matemáticas por ti.,,,
86,35,Player,,,A calculator?,¿Una calculadora?,
86,36,Monty,Yeah! It'll do the math for you. I think it'll be a much better solution than me having an aneurysm trying to teach Cindy math.,¡Sí! Hará las matemáticas por ti. Creo que es una solución mucho mejor que yo teniendo un aneurisma tratando de enseñarle matemáticas a Cindy.,,,
86,37,Player,,,Good point.,Buen punto.,
86,38,Player,,,That's a good idea.,Es una buena idea.,
86,39,Monty,Yeah! I think it'll be a much better solution than me having an aneurysm trying to teach you dummies math.,"¡Sí! Creo que es una solución mucho mejor que yo teniendo un aneurisma tratando de enseñarles matemáticas a ustedes, los tontos.",,,
86,40,Monty,Have fun teaching Cindy math. Braver and smarter people than you have tried.,Diviértete enseñándole matemáticas a Cindy. Personas más valientes e inteligentes que tú ya lo intentaron.,,,
86,41,Player,,,I appreaciate that.,Lo agradezco.,
86,42,Monty,"She knows something. I'm telling you, something is up with her.","Ella sabe algo. Te lo digo, hay algo raro con ella.",,,
86,43,Player,,,There probably is.,Probablemente sí.,
86,44,Monty,"Oh no you don't. You're not dragging me into this. I'm happy to loot the parts when you're done, but I'm not getting involved with you and the ball of death.","Ni lo sueñes. No me vas a meter en esto. Estoy feliz de saquear las piezas cuando termines, pero no me meto contigo y la bola de la muerte.",,,
86,45,Player,,,Makes sense.,Tiene sentido.,
86,46,Monty,I can't wait to get my hands on all those juicy robot parts!<kgwait> Maybe I can even get my arms working!,¡No puedo esperar para poner mis manos en todas esas jugosas piezas de robot!<kgwait> ¡Quizás hasta logre que mis brazos funcionen!,,,
86,47,Player,,,Can you take this?,¿Puedes tomar esto?,
86,48,Monty,Can I?!<kgwait> Do you know what this is?!<kgwait> Heck yeah I'll take it!<kgwait> Slap it into the little slot on my back!,¿¡Que si puedo!?<kgwait> ¿¡Sabes lo que es esto!?<kgwait> ¡Claro que lo tomo!<kgwait> ¡Ponlo en la ranurita de mi espalda!,,,
86,49,Player,,,(Slappy slappy.),(Slappy slappy.),
86,50,Monty,"C'mon, arms! Move!<kgwait> MOVE!","¡Vamos, brazos! ¡Muévanse!<kgwait> ¡MUÉVANSE!",,,
86,51,PlayerCharacter,,,,,
86,52,Monty,I can't believe it!<kgwait> I haven't been this happy since-,¡No lo puedo creer!<kgwait> No he estado tan feliz desde—,,,
86,53,Player,,,You closed that deal in Bangkok?,¿Cerraste ese trato en Bangkok?,
86,54,Monty,Yeah!<kgwait> Wait... <kgwait>how'd you know about that?,¡Sí!<kgwait> Espera... <kgwait>¿cómo supiste eso?,,,
86,55,Player,,,Lucky guess.,Suerte.,
86,56,Monty,"Well anyway, I normally don't do freebies, but I think this calls for a special favor. You can have one of these bad boys.","Bueno, normalmente no hago favores gratis, pero esto merece algo especial. Puedes quedarte con uno de estos.",,,
86,57,Player,,,A pill?,¿Una píldora?,
86,58,Monty,"Yeah! It's my special recipe from yesterday. Applegate loves 'em. Now if you'll excuse me, I got a robot to loot!","¡Sí! Es mi receta especial de ayer. A Applegate le encantan. Ahora, si me disculpas, ¡tengo un robot que saquear!",,,
86,59,Player,,,Have fun with that.,Diviértete con eso.,
86,60,Monty,,,,,
86,61,Monty,Good. It's down.<kgwait> Come and get me when it's out.,Bien. Ya bajó.<kgwait> Ven a buscarme cuando salga.,,,
86,62,Player,,,Fine.,Está bien.,
86,63,Player,,,I'm happy for you.,Me alegro por ti.,
86,64,Monty,Hey!<kgwait> There's a little control thing in here. I think I can just push this button and...,¡Oye!<kgwait> Hay un pequeño control aquí. Creo que solo tengo que presionar este botón y...,,,
86,65,Monty,,,,,
86,66,Monty,"Yes!<kgwait> Oh, this is so cool!<kgwait> I can spend all day doing this!","¡Sí!<kgwait> ¡Oh, esto es tan genial!<kgwait> ¡Podría pasarme el día entero haciendo esto!",,,
86,67,Monty,,,,,
86,68,Regis,"Attention, students!<kgwait> Attention, students!<kgwait> Due to unforeseen circumstances, school will be dismissing early today! Please proceed outside.","¡Atención, estudiantes!<kgwait> ¡Atención, estudiantes!<kgwait> ¡Debido a circunstancias imprevistas, hoy saldremos temprano de la escuela! Por favor, salgan al exterior.",,,
86,69,Austin,School is out early?!<kgwait> Woohoo!<kgwait> This must be our reward for killing that robot!,¿La escuela termina temprano?!<kgwait> ¡Woohoo!<kgwait> ¡Esto debe ser nuestra recompensa por matar a ese robot!,,,
86,70,Alice,I don't think so.<kgwait> Something has gone wrong and he's trying to cover it up and needs all of us out of here.,No lo creo.<kgwait> Algo salió mal y está intentando encubrirlo y necesita que todos salgamos de aquí.,,,
